time,Total_in
14.450000000000001,0.0016666666666666668
14.5,0.0016666666666666668
14.55,0.0016666666666666668
14.600000000000001,0.0016666666666666668
14.65,0.0016666666666666668
14.700000000000001,0.0016666666666666668
14.75,0.0016666666666666668
14.8,0.0016666666666666668
14.850000000000001,0.0016666666666666668
14.9,0.0016666666666666668
14.950000000000001,0.0016666666666666668
15,0.0016666666666666668
